date,open,high,low,close,volume
2021-11-30,323.71,326.09,317.6,319.14,42885600
2021-12-01,323.53,327.53,317.99,318.65,33337600
2021-12-02,318.86,321.94,316.45,318.08,30766000
2021-12-03,320.5,321.18,307.02,311.83,41779300
2021-12-06,312.73,316.11,308.18,314.9,30032600
2021-12-07,320.16,324.17,318.67,323.32,31021900
2021-12-08,323.7,323.88,319.35,323.37,24761000
2021-12-09,322.83,324.84,320.62,321.57,22214200
2021-12-10,323.38,331.13,323.2,330.68,38095700
2021-12-13,328.89,331.89,327.34,327.65,28899400
2021-12-14,321.68,323.05,312.89,316.97,44438700
2021-12-15,317.23,323.59,313.27,323.06,35381100
2021-12-16,324.09,325.1,311.84,313.65,35034800
2021-12-17,309.77,313.67,306.27,312.59,47750300
2021-12-20,308.97,311.62,306.58,308.83,28326500
2021-12-21,312.1,316.38,308.73,315.96,24740600
2021-12-22,316.93,322.06,314.47,321.66,24831500
2021-12-23,321.23,324.74,321.21,323.1,19617800
2021-12-27,323.85,330.62,323.82,330.59,19947000
2021-12-28,331.27,331.91,328.54,329.44,15661500
2021-12-29,329.48,332.38,327.92,330.11,15042000
2021-12-30,330.07,331.25,327.09,327.57,15994500
2021-12-31,326.79,327.61,324.22,324.68,18000800
2022-01-03,323.74,326.3,318.36,323.16,28865100
2022-01-04,323.24,323.6,314.83,317.62,32674300
2022-01-05,314.58,314.78,305.04,305.43,40054300
2022-01-06,302.31,307.67,300.71,303.01,39646100
2022-01-07,303.27,305.54,299.35,303.17,32720000
2022-01-10,298.78,303.82,294.14,303.39,44289500
2022-01-11,302.53,305.65,299.16,304.08,29386800
2022-01-12,308.6,312.21,306.1,307.25,34372200
2022-01-13,309.38,309.77,293.48,294.25,45366000
2022-01-14,293.72,300.06,293.23,299.46,39846400
2022-01-18,293.54,299.07,291.29,292.17,42333200
2022-01-19,295.69,303.04,292.22,292.83,45933900
2022-01-20,298.37,300.86,290.71,291.16,35380700
2022-01-21,292.21,293.58,285.38,285.78,57984400
2022-01-24,282.08,286.82,266.49,286.11,85731500
2022-01-25,281.43,284.78,275.3,278.5,72848600
2022-01-26,297.33,297.82,282.89,286.44,90428900
2022-01-27,292.18,296.66,287.62,289.46,53481300
2022-01-28,289.84,297.8,284.26,297.59,49743700
2022-01-31,298.25,301.57,295.76,300.21,46444500
2022-02-01,299.66,299.88,294.57,298.07,40950400
2022-02-02,298.91,304.21,298.19,302.61,36636000
2022-02-03,298.78,300.46,289.58,290.82,43730000
2022-02-04,289.82,298.11,289.58,295.35,35096500
2022-02-07,295.57,297.18,289.52,290.53,28533300
2022-02-08,290.82,294.98,289.57,294.02,32421200
2022-02-09,299.14,301.13,296.75,300.44,31284700
2022-02-10,293.51,298.42,290.29,291.91,45386200
2022-02-11,292.69,293.76,284.03,284.83,39175600
2022-02-14,283.6,286.49,281.26,284.79,36359500
2022-02-15,289.62,290.39,286.74,290.07,27058300
2022-02-16,288.64,291.05,284.1,289.73,29982100
2022-02-17,286.69,287.12,280.54,281.25,32461600
2022-02-18,283.49,284.27,276.97,278.54,34264000
2022-02-22,275.7,282.03,275.22,278.33,41736100
2022-02-23,280.71,282.18,270.96,271.13,37811200
2022-02-24,263.62,285.53,262.66,284.98,56989700
2022-02-25,285.51,287.92,282.14,287.61,32546700
2022-02-28,284.71,289.38,283.44,289.04,34627500
2022-03-01,286.73,290.18,282.62,285.33,31217800
2022-03-02,285.72,291.63,284.12,290.4,31873000
2022-03-03,293.01,293.24,284.46,286.27,27314500
2022-03-04,284.69,286.01,277.8,280.4,32356500
2022-03-07,279.12,280.24,269.44,269.81,43157200
2022-03-08,268.74,274.7,261.19,266.85,48159500
2022-03-09,274.19,280.15,271.62,279.09,35204500
2022-03-10,273.79,277.25,271.43,276.27,30628000
2022-03-11,278.57,280.06,270.31,270.93,27209300
2022-03-14,271.19,276.09,266.82,267.42,30660700
2022-03-15,271.2,278.43,269.64,277.78,34245100
2022-03-16,279.68,284.96,273.96,284.79,37826300
2022-03-17,283.72,285.97,279.93,285.59,30816600
2022-03-18,285.73,291.18,283.18,290.63,43390600
2022-03-21,289.14,290.35,285.28,289.4,28351200
2022-03-22,290.02,295.05,289.02,294.14,27599700
2022-03-23,290.71,293.34,288.01,289.72,25715400
2022-03-24,289.38,294.28,288.59,294.18,24484500
2022-03-25,295.27,295.53,289.53,293.77,22566500
2022-03-28,294.4,300.66,294.4,300.56,29578200
2022-03-29,303.67,305.52,298.97,305.12,30393400
2022-03-30,303.52,305.64,301.41,303.62,28163600
2022-03-31,303.66,304.86,297.85,298.25,33422100
2022-04-01,299.28,300.01,295.57,299.33,27110500
2022-04-04,299.97,304.83,299.61,304.69,24289600
2022-04-05,303.05,304.6,299.76,300.74,23156700
2022-04-06,295.23,296.98,287.03,289.73,40110400
2022-04-07,286.98,293.74,286.68,291.54,31411200
2022-04-08,290.64,291.3,286.61,287.28,24361900
2022-04-11,282.27,283.06,275.7,275.95,34569300
2022-04-12,279.8,281.25,271.34,272.86,30966700
2022-04-13,273.51,279.17,272.12,278.24,21907200
2022-04-14,278.69,278.9,270.21,270.7,28221600
2022-04-18,269.81,273.24,269.26,271.37,20778000
2022-04-19,270.27,276.83,269.33,275.99,22297700
2022-04-20,279.96,280.25,276.06,277.02,22906700
2022-04-21,279.17,283.73,270.92,271.65,29454600
2022-04-22,272.49,273.96,264.46,265.09,29405800
2022-04-25,264.37,271.94,261.94,271.56,35678900
2022-04-26,268.45,269.28,261.19,261.4,46518400
2022-04-27,272.9,281.48,270.05,273.98,63477700
2022-04-28,275.89,281.49,272.28,280.18,33646600
2022-04-29,279.19,280.42,267.48,268.47,37073900
2022-05-02,268.65,275.64,267.21,275.19,35151100
2022-05-03,274.7,274.86,271.01,272.59,25978600
2022-05-04,273.37,281.39,267.7,280.52,33599300
2022-05-05,276.22,277.01,265.39,268.3,43260400
2022-05-06,265.84,270.14,262.42,265.77,37780300
2022-05-09,261.25,263.47,254.73,255.95,47726000
2022-05-10,262.83,264.82,256.42,260.71,39336400
2022-05-11,257.01,262.51,250.84,252.05,48975900
2022-05-12,249.28,251.4,241.86,247.02,51033800
2022-05-13,248.95,254.46,247.02,252.6,34925100
2022-05-16,251.48,257.15,247.44,252.97,32550900
2022-05-17,257.43,259.58,253.9,258.12,28828800
2022-05-18,255.01,255.59,245.09,246.36,31356000
2022-05-19,246.19,249.84,244.23,245.45,32692300
2022-05-20,249.43,250.69,238.96,244.89,39199300
2022-05-23,247.73,253.56,245.73,252.73,33175400
2022-05-24,250.06,253.39,245.8,251.74,29043900
2022-05-25,250.3,256.54,249.32,254.55,28547900
2022-05-26,254.3,259.0,253.49,257.82,25002100
2022-05-27,260.33,265.04,259.43,264.94,26910800
2022-05-31,264.25,266.42,260.76,263.61,37827700
2022-06-01,266.84,269.26,261.84,264.15,25292200
2022-06-02,256.42,266.31,253.65,266.24,44008200
2022-06-03,262.1,265.15,260.26,261.82,28059000
2022-06-06,263.8,265.85,259.1,260.59,22400300
2022-06-07,258.54,264.83,257.86,264.22,22860700
2022-06-08,263.46,264.71,261.42,262.2,17372300
2022-06-09,259.65,264.43,256.59,256.75,26439700
2022-06-10,252.67,252.67,244.86,245.31,31422800
2022-06-13,237.67,241.46,234.19,234.9,46135800
2022-06-14,236.45,238.28,234.18,237.06,28651500
2022-06-15,240.77,247.55,238.94,244.11,33111700
2022-06-16,238.51,239.91,235.64,237.53,33169200
2022-06-17,237.27,242.89,236.62,240.13,43084800
2022-06-21,242.66,247.01,241.93,246.03,29928300
2022-06-22,244.24,249.36,242.77,245.44,25939900
2022-06-23,247.81,251.49,245.93,251.0,25861400
2022-06-24,253.86,259.84,253.77,259.57,33923200
2022-06-27,260.06,260.15,255.28,256.84,24615100
2022-06-28,255.96,258.8,248.54,248.69,27295500
2022-06-29,249.77,254.01,247.99,252.36,20069800
2022-06-30,249.24,251.65,245.22,249.03,31730900
2022-07-01,248.6,251.88,246.88,251.7,22837700
2022-07-05,248.38,254.99,247.0,254.87,22941000
2022-07-06,255.74,259.85,254.43,258.12,23824400
2022-07-07,257.07,260.89,256.97,260.25,20859900
2022-07-08,256.75,259.96,255.29,259.53,19658800
2022-07-11,257.58,258.44,254.22,256.48,19455200
2022-07-12,257.8,257.86,244.39,245.97,35868500
2022-07-13,242.59,245.85,240.57,245.04,29497400
2022-07-14,242.96,247.39,238.47,246.36,25102800
2022-07-15,247.95,252.46,247.03,248.92,29774100
2022-07-18,251.86,252.92,245.61,246.53,20975000
2022-07-19,249.76,251.83,245.98,251.65,25012600
2022-07-20,252.01,256.83,251.05,254.3,22788300
2022-07-21,251.9,256.85,249.22,256.8,22404700
2022-07-22,257.18,257.27,251.2,252.45,21881300
2022-07-25,253.07,253.56,249.01,250.97,21056000
2022-07-26,251.97,251.99,241.99,244.25,39348000
2022-07-27,253.23,261.85,250.99,260.58,45994000
2022-07-28,261.56,269.4,259.73,268.02,33459300
2022-07-29,269.27,273.44,268.23,272.21,32152800
2022-08-01,269.38,272.74,267.46,269.57,21539600
2022-08-02,267.62,269.45,264.11,266.47,22754200
2022-08-03,268.35,274.89,268.21,273.89,23518900
2022-08-04,273.24,275.18,271.66,275.04,18098700
2022-08-05,270.67,275.04,270.22,274.32,16774600
2022-08-08,275.42,277.24,270.84,271.81,18739200
2022-08-09,271.15,274.48,269.18,273.73,23405200
2022-08-10,279.42,281.01,278.23,280.38,24687800
2022-08-11,282.02,282.37,277.81,278.3,20065900
2022-08-12,279.72,283.04,278.23,283.04,22619700
2022-08-15,282.16,285.25,281.3,284.56,18085700
2022-08-16,283.12,285.11,281.6,283.82,18102900
2022-08-17,281.54,285.04,281.27,283.07,18253400
2022-08-18,281.97,283.65,280.9,281.95,17186200
2022-08-19,280.72,281.06,277.47,278.05,20570000
2022-08-22,274.09,274.46,269.37,269.89,25061100
2022-08-23,268.61,270.96,267.6,268.61,17527400
2022-08-24,267.61,269.38,267.32,267.98,18137000
2022-08-25,269.48,271.12,266.75,270.95,16583400
2022-08-26,271.18,272.4,260.39,260.5,27549300
2022-08-29,258.32,259.83,256.38,257.72,20338500
2022-08-30,259.12,259.49,253.28,255.52,22767100
2022-08-31,257.88,259.55,253.93,254.07,24791800
2022-09-01,251.54,253.5,248.18,253.03,23263400
2022-09-02,254.29,257.24,247.27,248.81,22855400
2022-09-06,248.95,250.53,244.81,246.08,21328200
2022-09-07,247.49,251.5,246.05,250.78,24126700
2022-09-08,250.22,253.06,247.58,251.2,20319900
2022-09-09,253.12,257.72,252.92,256.97,22084700
2022-09-12,258.25,259.88,257.65,259.1,18747700
2022-09-13,251.51,253.03,244.47,244.86,33353300
2022-09-14,246.35,247.03,242.79,245.08,23913000
2022-09-15,242.7,244.28,237.11,238.43,31530900
2022-09-16,237.34,238.35,235.21,237.81,39791800
2022-09-19,235.6,238.2,234.03,237.6,26826900
2022-09-20,235.22,236.62,232.86,235.59,26660300
2022-09-21,237.35,240.65,232.14,232.18,28625600
2022-09-22,231.14,236.96,230.84,234.16,31061200
2022-09-23,232.76,234.3,228.54,231.18,34176000
2022-09-26,230.34,234.61,230.19,230.73,27694200
2022-09-27,233.19,234.95,227.86,229.72,27018700
2022-09-28,230.11,235.47,228.08,234.24,29029700
2022-09-29,232.13,233.16,227.77,230.78,27484200
2022-09-30,231.54,233.73,226.14,226.31,35694800
2022-10-03,228.74,234.77,228.02,233.92,28880400
2022-10-04,238.15,243.27,238.04,241.83,34888400
2022-10-05,239.03,243.49,237.19,242.14,20347100
2022-10-06,240.91,243.25,239.11,239.8,20239900
2022-10-07,234.08,234.49,226.57,227.61,37769600
2022-10-10,226.45,227.92,220.31,222.76,29743600
2022-10-11,221.18,222.57,217.76,219.03,30474000
2022-10-12,219.02,221.41,217.62,219.36,21903900
2022-10-13,213.63,229.42,212.93,227.61,42551800
2022-10-14,228.87,230.52,221.87,222.09,30198600
2022-10-17,229.14,232.19,228.48,230.8,28142300
2022-10-18,236.35,237.02,228.71,231.75,26329600
2022-10-19,230.33,232.83,227.66,229.78,19985700
2022-10-20,229.09,234.48,228.22,229.46,21811000
2022-10-21,228.09,236.12,227.86,235.26,26299700
2022-10-24,236.86,240.82,234.47,240.25,24911200
2022-10-25,240.26,243.93,238.87,243.56,34775500
2022-10-26,224.62,231.55,223.55,224.77,82543200
2022-10-27,224.5,227.07,219.39,220.33,40424600
2022-10-28,219.83,229.9,219.65,229.19,40647700
2022-10-31,227.14,228.27,224.61,225.56,28357300
2022-11-01,227.96,229.07,220.89,221.71,30592300
2022-11-02,222.96,224.75,213.81,213.87,38407000
2022-11-03,213.86,214.17,207.92,208.18,36633900
2022-11-04,211.39,215.32,207.39,215.12,36789100
2022-11-07,215.7,221.94,215.01,221.42,33498000
2022-11-08,222.22,225.09,219.45,222.39,28192500
2022-11-09,220.93,222.16,217.98,218.15,27852900
2022-11-10,228.76,236.44,228.35,236.1,46268000
2022-11-11,236.11,240.97,235.08,240.11,34620200
2022-11-14,235.14,237.0,232.44,234.71,31123300
2022-11-15,238.7,240.01,233.23,235.12,31390100
2022-11-16,236.58,237.56,234.27,235.55,24093300
2022-11-17,231.7,237.03,231.55,235.5,23123500
2022-11-18,237.28,237.51,232.92,235.05,27613500
2022-11-21,235.26,238.41,235.02,235.86,26394700
2022-11-22,237.36,239.04,234.55,238.76,19665700
2022-11-23,238.84,241.93,238.02,241.25,19508500
2022-11-25,240.99,242.34,240.42,241.16,9200800
2022-11-28,239.79,240.34,234.64,235.58,24778200
2022-11-29,235.23,236.58,232.12,234.18,17956300
2022-11-30,234.42,248.8,233.73,248.61,47594200
2022-12-01,247.38,249.57,244.5,248.18,26041500
2022-12-02,243.43,249.51,243.3,248.5,21528500
2022-12-05,245.56,247.33,241.72,243.8,23435300
2022-12-06,244.41,245.42,237.55,238.85,22463700
2022-12-07,238.57,239.86,236.02,238.12,20481500
2022-12-08,238.58,242.38,236.84,241.07,22611800
2022-12-09,238.44,241.96,237.92,239.14,20609700
2022-12-12,241.12,246.08,240.85,246.05,30665100
2022-12-13,255.0,257.17,246.6,250.35,42196900
2022-12-14,250.55,255.87,247.81,250.64,35410900
2022-12-15,247.23,247.7,241.01,242.64,35560400
2022-12-16,242.19,243.45,237.28,238.43,86102000
2022-12-19,238.6,238.94,232.61,234.3,29696400
2022-12-20,233.28,236.7,232.32,235.62,25150800
2022-12-21,235.51,239.34,233.97,238.18,23690600
2022-12-22,235.09,235.8,227.89,232.1,28651700
2022-12-23,230.07,232.76,227.96,232.62,21207000
2022-12-27,232.6,232.82,229.8,230.9,16688600
2022-12-28,230.83,233.59,228.18,228.53,17457100
2022-12-29,229.62,235.73,229.62,234.85,19770700
2022-12-30,232.12,233.82,230.61,233.69,21938500
2023-01-03,236.86,239.47,231.33,233.45,25740000
2023-01-04,226.34,226.91,220.18,223.24,50623400
2023-01-05,221.39,221.73,216.09,216.62,39585600
2023-01-06,217.3,219.99,213.74,219.18,43613600
2023-01-09,220.66,225.33,220.62,221.31,27369800
2023-01-10,221.94,225.39,221.52,223.0,27033900
2023-01-11,225.37,229.92,225.2,229.74,28669300
2023-01-12,229.24,233.76,227.59,232.41,27269500
2023-01-13,230.94,233.25,228.91,233.11,21333300
2023-01-17,231.88,234.75,231.03,234.2,29831300
2023-01-18,235.39,236.18,229.5,229.78,30028700
2023-01-19,227.8,229.5,224.78,226.0,28623000
2023-01-20,228.85,234.58,228.51,234.08,35389800
2023-01-23,234.93,238.9,233.52,236.38,31934000
2023-01-24,236.3,237.71,234.29,235.85,40234400
2023-01-25,228.48,237.08,224.99,234.46,66526600
2023-01-26,237.42,241.96,235.81,241.66,33454500
2023-01-27,242.62,243.44,240.52,241.81,26498900
2023-01-30,238.26,239.32,236.01,236.5,25867400
2023-01-31,237.22,241.61,236.74,241.47,26541100
2023-02-01,241.66,248.65,239.19,246.29,31259900
2023-02-02,252.2,257.92,250.67,257.83,39940400
2023-02-03,252.9,257.44,250.52,251.74,29077300
2023-02-06,250.86,251.69,248.26,250.2,22518000
2023-02-07,253.87,261.9,253.43,260.72,50841400
2023-02-08,266.21,269.68,259.4,259.91,54686000
2023-02-09,266.8,266.97,256.08,256.88,42375100
2023-02-10,254.84,257.34,253.99,256.37,25818500
2023-02-13,260.8,267.58,260.32,264.38,44630900
2023-02-14,265.7,267.94,262.39,265.21,37047900
2023-02-15,262.11,264.47,260.02,263.09,28922400
2023-02-16,257.91,260.57,255.84,256.09,29603600
2023-02-17,253.39,254.07,250.08,252.09,30000100
2023-02-21,248.59,249.58,245.77,246.82,28397400
2023-02-22,248.21,248.46,244.55,245.69,22491100
2023-02-23,249.65,250.9,244.69,248.88,29219100
2023-02-24,244.18,245.19,242.36,243.45,24990900
2023-02-27,246.62,246.97,243.62,244.37,21190000
2023-02-28,243.31,245.67,242.98,243.65,22491000
2023-03-01,244.96,245.12,240.1,240.57,27565300
2023-03-02,240.85,245.58,239.93,245.3,24808200
2023-03-03,246.36,249.71,245.57,249.38,30760100
2023-03-06,250.5,254.1,250.06,250.93,24109800
2023-03-07,250.37,251.73,247.53,248.27,21473200
2023-03-08,248.16,248.65,245.01,247.83,17340200
2023-03-09,249.9,253.56,245.76,246.48,26653400
2023-03-10,245.27,246.94,241.87,242.84,28333900
2023-03-13,241.68,251.94,240.05,248.05,33339700
2023-03-14,250.81,255.03,249.94,254.76,33620300
2023-03-15,253.97,260.32,253.21,259.3,46028000
2023-03-16,259.07,270.16,257.19,269.81,54768800
2023-03-17,271.82,276.78,269.93,272.97,69527400
2023-03-20,270.57,271.06,263.61,265.93,43466600
2023-03-21,268.52,268.64,263.28,267.45,34558700
2023-03-22,267.08,274.54,265.88,265.99,34873300
2023-03-23,271.51,274.56,268.83,271.24,36610900
2023-03-24,270.83,274.14,268.91,274.08,28172000
2023-03-27,274.01,274.95,269.15,269.99,26840200
2023-03-28,269.41,269.75,265.76,268.86,21878600
2023-03-29,272.51,274.64,271.97,274.02,25087000
2023-03-30,277.65,277.88,274.97,277.48,25053400
2023-03-31,277.17,282.58,276.45,281.63,32766000
2023-04-03,279.89,281.6,277.38,280.59,24883300
2023-04-04,280.59,283.73,279.06,280.54,25824300
2023-04-05,279.24,280.51,276.37,277.76,22064800
2023-04-06,276.66,285.32,275.51,284.85,29770300
2023-04-10,282.52,282.9,278.12,282.7,23103000
2023-04-11,279.14,279.36,275.12,276.29,27276600
2023-04-12,278.2,280.37,275.44,276.93,27403400
2023-04-13,277.03,283.19,276.62,283.13,24222700
2023-04-14,280.36,281.81,277.13,279.52,20987900
2023-04-17,283.22,284.85,279.54,282.12,23836200
