date,open,high,low,close,volume
2021-07-15,346.81,346.81,337.86,342.07,14781600
2021-07-16,342.52,343.59,337.78,338.79,11026100
2021-07-19,335.23,337.43,332.22,334.61,14372300
2021-07-20,336.45,341.07,332.18,339.29,11024300
2021-07-21,339.13,344.12,338.88,343.83,9279700
2021-07-22,344.28,349.1,342.82,348.75,12385400
2021-07-23,358.41,372.73,354.71,367.22,33694300
2021-07-26,367.02,371.84,365.67,369.88,14925200
2021-07-27,369.33,370.56,362.02,365.26,15705400
2021-07-28,371.96,374.93,364.38,370.69,29676900
2021-07-29,358.5,362.98,354.27,355.83,33413200
2021-07-30,351.54,358.23,350.49,353.83,15976200
2021-08-02,355.62,356.91,348.31,349.51,13180400
2021-08-03,350.28,351.32,345.29,348.8,12406100
2021-08-04,349.98,357.98,349.07,356.43,14180600
2021-08-05,357.15,361.38,354.42,360.45,10247200
2021-08-06,358.89,362.62,358.89,360.99,8925000
2021-08-09,361.24,363.24,358.25,359.1,7798900
2021-08-10,359.32,361.57,356.55,358.62,7469900
2021-08-11,359.59,359.85,355.33,357.46,8400300
2021-08-12,355.96,360.48,354.63,360.13,7170700
2021-08-13,360.45,362.13,358.97,360.66,7195700
2021-08-16,360.01,364.4,354.9,364.02,11222100
2021-08-17,360.46,362.14,352.61,355.96,12328700
2021-08-18,353.78,357.36,352.69,352.98,10042400
2021-08-19,348.91,355.09,348.57,352.66,12004500
2021-08-20,352.14,357.49,350.86,356.88,8697700
2021-08-23,356.95,363.15,356.61,360.83,10942000
2021-08-24,361.14,365.41,359.33,362.97,9235100
2021-08-25,363.06,368.29,362.87,365.83,9684500
2021-08-26,365.82,366.88,361.6,361.85,7888700
2021-08-27,362.57,371.15,361.55,370.05,11219100
2021-08-30,369.98,378.84,367.95,378.02,13547300
2021-08-31,377.31,380.1,376.17,376.75,12345400
2021-09-01,376.96,381.66,376.18,379.4,11567200
2021-09-02,378.85,379.1,371.47,372.68,14832900
2021-09-03,372.15,374.54,370.52,373.65,7509600
2021-09-07,373.27,380.3,370.56,379.53,10793800
2021-09-08,377.52,378.23,372.19,374.95,11067200
2021-09-09,375.02,377.2,373.96,375.38,9098900
2021-09-10,378.71,381.13,375.64,376.06,11549600
2021-09-13,379.03,379.1,371.75,373.9,13026300
2021-09-14,374.78,375.96,372.51,373.92,8711600
2021-09-15,374.38,374.94,365.12,371.33,17940300
2021-09-16,370.2,370.97,367.15,370.47,11934200
2021-09-17,368.83,368.83,359.08,362.19,26299000
2021-09-20,356.81,358.53,347.37,353.23,19822800
2021-09-21,356.01,357.54,352.73,355.0,11751900
2021-09-22,344.82,347.41,338.33,340.83,43692900
2021-09-23,342.96,347.24,340.62,343.56,21806300
2021-09-24,340.86,351.89,340.0,350.51,18801900
2021-09-27,347.38,352.69,344.67,351.13,15205800
2021-09-28,345.56,347.17,336.57,338.29,21710300
2021-09-29,340.77,342.84,336.53,337.25,14452200
2021-09-30,338.09,340.42,335.8,337.04,16547100
2021-10-01,339.24,342.63,336.29,340.63,14905300
2021-10-04,333.2,333.61,320.46,323.97,42885000
2021-10-05,326.3,332.85,323.9,330.65,35377900
2021-10-06,327.45,332.06,323.54,331.33,26443000
2021-10-07,334.66,336.49,326.7,326.94,28307500
2021-10-08,329.21,331.09,326.43,327.76,15946100
2021-10-11,325.36,328.17,323.05,323.19,14708200
2021-10-12,320.79,322.13,315.17,321.52,31658700
2021-10-13,324.7,324.73,320.42,322.29,14761500
2021-10-14,326.08,328.23,324.83,326.25,14302200
2021-10-15,326.4,326.79,320.27,322.51,21596400
2021-10-18,326.67,333.56,325.23,333.01,21585000
2021-10-19,337.29,340.08,334.94,337.63,18786300
2021-10-20,341.07,341.59,337.1,338.42,13639500
2021-10-21,337.92,339.94,335.46,339.51,16354400
2021-10-22,324.09,327.34,318.88,322.36,35224500
2021-10-25,318.08,327.27,317.5,326.41,38409000
2021-10-26,325.98,327.92,307.45,313.62,65654000
2021-10-27,312.01,317.04,309.9,310.05,29971800
2021-10-28,310.82,323.26,305.97,314.72,50806800
2021-10-29,317.97,323.74,317.38,321.33,37059400
2021-11-01,323.78,331.14,323.74,327.69,31518900
2021-11-02,329.08,332.47,321.55,325.8,28353000
2021-11-03,325.22,329.85,320.96,329.32,20786500
2021-11-04,331.69,334.93,330.34,333.52,22495300
2021-11-05,337.95,344.38,337.28,338.76,26872800
2021-11-08,342.03,342.4,335.99,336.27,18342500
2021-11-09,337.64,338.94,332.15,333.04,17556700
2021-11-10,330.18,330.88,323.25,325.37,21872600
2021-11-11,327.53,330.15,324.73,325.47,12376600
2021-11-12,327.89,339.49,327.49,338.53,25414300
2021-11-15,341.95,351.2,340.82,345.15,25076600
2021-11-16,341.44,344.25,338.51,340.58,18181100
2021-11-17,341.85,344.89,337.74,338.41,13602800
2021-11-18,337.36,340.08,332.97,336.34,17487200
2021-11-19,339.83,349.66,337.54,342.9,26488500
2021-11-22,346.63,351.38,338.15,338.64,27116800
2021-11-23,336.58,339.03,331.19,334.91,17225000
2021-11-24,333.67,339.41,330.5,338.69,13566200
2021-11-26,333.47,335.41,329.6,330.81,14750700
2021-11-29,334.55,338.31,332.98,335.69,16650900
2021-11-30,332.68,333.48,321.19,322.21,25390000
2021-12-01,328.0,328.21,308.14,308.45,30329600
2021-12-02,309.24,312.42,305.07,308.24,24396200
2021-12-03,311.55,311.57,297.42,304.71,27471000
2021-12-06,305.99,317.88,304.21,315.66,21758300
2021-12-07,319.34,324.27,318.77,320.57,18794000
2021-12-08,322.75,330.44,320.83,328.27,19937700
2021-12-09,327.25,333.8,325.72,327.53,16879200
2021-12-10,330.25,332.71,324.11,327.46,14528000
2021-12-13,328.65,338.72,327.3,332.17,22948700
2021-12-14,325.77,333.37,325.38,331.42,20461000
2021-12-15,330.18,339.74,321.73,339.29,24681300
2021-12-16,336.63,342.07,331.42,332.58,22635000
2021-12-17,330.49,334.77,328.46,331.47,40012600
2021-12-20,327.49,327.61,320.29,323.19,17901800
2021-12-21,324.15,333.67,321.5,331.88,16116800
2021-12-22,331.48,332.19,325.98,328.16,16764600
2021-12-23,327.81,334.33,326.08,332.91,13987700
2021-12-27,336.5,345.46,335.67,343.78,17795000
2021-12-28,344.23,350.26,342.81,343.82,16637600
2021-12-29,344.5,347.26,339.27,340.56,10747000
2021-12-30,341.61,344.82,340.84,341.97,10593300
2021-12-31,340.64,341.06,333.94,334.02,12870500
2022-01-03,335.95,338.71,334.85,336.19,14537900
2022-01-04,337.59,340.71,329.57,334.2,15998000
2022-01-05,330.71,333.43,321.59,321.92,20564500
2022-01-06,320.58,336.82,320.48,330.15,27962800
2022-01-07,330.43,334.66,326.6,329.49,14722000
2022-01-10,323.05,326.06,313.24,325.79,24942400
2022-01-11,324.51,332.31,323.02,332.05,16226800
2022-01-12,332.85,334.04,327.74,330.95,14104900
2022-01-13,332.66,333.3,323.5,324.22,14797100
2022-01-14,319.56,330.42,318.98,329.6,16868500
2022-01-18,321.05,321.96,315.44,315.94,22645600
2022-01-19,317.36,324.83,317.11,317.37,20814700
2022-01-20,321.65,325.55,313.79,314.36,16925000
2022-01-21,312.63,316.1,300.94,301.07,28710700
2022-01-24,295.77,307.38,287.01,306.57,38878100
2022-01-25,297.87,304.11,295.52,298.07,25108500
2022-01-26,304.88,305.38,288.83,292.59,28348800
2022-01-27,295.68,299.62,292.22,292.6,21629900
2022-01-28,293.57,299.81,291.0,299.62,21871600
2022-01-31,298.59,311.61,297.24,311.09,21579500
2022-02-01,312.38,317.44,309.95,316.79,18023800
2022-02-02,325.55,325.72,314.67,320.76,58458300
2022-02-03,242.95,246.28,234.11,236.11,188119900
2022-02-04,233.34,240.93,228.51,235.45,89342200
2022-02-07,236.05,236.65,222.46,223.35,88613800
2022-02-08,219.32,224.2,214.65,218.65,94729700
2022-02-09,222.64,231.75,220.67,230.39,86563300
2022-02-10,226.69,233.37,225.13,226.49,49310400
2022-02-11,226.88,228.82,217.25,218.03,46156900
2022-02-14,217.79,219.47,213.29,216.19,38184000
2022-02-15,218.94,219.62,213.57,219.47,42685500
2022-02-16,210.94,215.95,210.89,215.04,45817500
2022-02-17,212.54,215.99,205.72,206.27,38747500
2022-02-18,207.94,209.29,203.76,204.73,37128400
2022-02-22,200.94,206.04,198.67,200.68,39852400
2022-02-23,202.74,205.5,196.68,197.07,44481400
2022-02-24,189.73,206.9,188.9,206.16,49957200
2022-02-25,203.52,209.85,201.77,209.02,37627600
2022-02-28,206.24,211.67,205.4,209.57,34239800
2022-03-01,208.41,210.28,200.82,202.08,27094900
2022-03-02,203.36,207.7,200.62,206.67,29452100
2022-03-03,207.57,207.63,200.02,201.56,27263500
2022-03-04,200.97,204.46,197.41,198.67,32130900
2022-03-07,199.4,199.5,185.98,186.17,38560600
2022-03-08,186.55,195.34,184.82,188.97,37508100
2022-03-09,194.38,197.72,192.57,197.12,31894700
2022-03-10,193.49,194.92,189.74,193.86,24853000
2022-03-11,191.3,192.22,185.38,186.31,34694500
2022-03-14,185.73,190.96,184.53,185.34,31010500
2022-03-15,189.48,190.95,184.62,190.7,31721700
2022-03-16,193.35,202.32,193.17,202.22,40640300
2022-03-17,200.3,206.6,199.71,206.4,29499700
2022-03-18,205.27,215.3,204.57,214.99,52128000
2022-03-21,213.01,213.22,206.19,210.02,30142300
2022-03-22,209.9,217.94,208.72,215.15,31998800
2022-03-23,211.85,215.3,210.69,211.98,23717300
2022-03-24,213.51,219.14,213.3,218.05,31502300
2022-03-25,218.98,223.94,217.37,220.28,40039000
2022-03-28,220.59,222.49,218.02,222.04,26224100
2022-03-29,224.5,229.29,223.73,228.27,31417900
2022-03-30,227.32,229.55,225.14,226.27,25588000
2022-03-31,226.87,226.91,220.72,220.82,24192300
2022-04-01,222.99,225.7,221.16,223.29,19544800
2022-04-04,224.41,232.72,224.29,232.27,28054800
2022-04-05,232.46,235.22,229.42,230.23,29727200
2022-04-06,225.34,227.4,219.87,221.75,28995100
2022-04-07,222.38,223.96,217.04,221.4,21037200
2022-04-08,220.84,223.57,218.5,220.79,18375700
2022-04-11,216.9,219.08,213.73,214.96,20516600
2022-04-12,218.71,220.49,211.65,212.65,20128800
2022-04-13,210.35,215.11,209.86,213.5,19231800
2022-04-14,213.4,213.5,208.54,208.72,18379500
2022-04-18,208.54,211.9,206.86,209.31,16580800
2022-04-19,209.06,216.91,207.55,215.8,20089900
2022-04-20,212.13,212.67,197.54,199.03,43036500
2022-04-21,200.2,201.56,184.29,186.77,49954100
2022-04-22,189.05,191.38,182.0,182.83,36426800
2022-04-25,181.46,185.88,180.4,185.69,29281100
2022-04-26,185.34,185.89,178.25,179.69,31747400
2022-04-27,173.22,179.95,167.83,173.74,71062900
2022-04-28,201.51,207.08,191.56,204.3,100890600
2022-04-29,203.04,211.01,198.51,199.08,49193400
2022-05-02,199.77,210.41,199.6,209.67,49915300
2022-05-03,208.99,213.41,206.65,210.56,41556300
2022-05-04,209.19,222.74,205.52,221.86,41375900
2022-05-05,217.22,218.64,204.73,206.84,41129200
2022-05-06,205.9,207.93,199.63,202.36,34747200
2022-05-09,198.45,201.16,194.22,194.85,36303200
2022-05-10,198.13,201.55,192.84,196.28,34452500
2022-05-11,194.97,199.28,186.96,187.43,31153400
2022-05-12,185.76,196.68,183.5,189.91,38262200
2022-05-13,191.24,198.5,189.95,197.24,24549800
2022-05-16,195.68,203.95,194.57,198.65,27112600
2022-05-17,200.72,204.03,196.98,201.21,24872700
2022-05-18,198.61,199.61,190.3,190.91,23960000
2022-05-19,189.87,193.94,188.28,189.96,24446900
2022-05-20,193.62,196.54,186.57,192.2,31465600
2022-05-23,193.84,195.62,189.91,194.87,25059200
2022-05-24,179.3,182.41,174.89,180.02,50406300
2022-05-25,179.15,184.16,178.08,182.55,28030200
2022-05-26,181.61,191.49,181.0,190.3,23056500
2022-05-27,190.03,193.98,188.48,193.78,22562700
2022-05-31,193.54,196.23,190.68,192.3,26131100
2022-06-01,195.15,198.15,183.72,187.33,36623500
2022-06-02,187.14,199.55,186.43,197.48,31951600
2022-06-03,194.62,195.25,188.46,189.46,19465000
2022-06-06,192.64,195.55,187.09,192.9,30574200
2022-06-07,190.6,195.17,190.16,194.29,18828700
2022-06-08,193.32,200.63,193.06,195.28,22267200
2022-06-09,192.93,198.07,182.41,182.72,23501600
2022-06-10,181.77,181.83,173.81,174.35,27450800
2022-06-13,169.41,171.38,162.89,163.12,31749300
2022-06-14,164.88,165.59,160.24,162.59,27244300
2022-06-15,166.04,170.97,162.84,168.18,30008300
2022-06-16,162.58,163.93,158.5,159.75,26944100
2022-06-17,160.56,164.75,158.79,162.6,31374200
2022-06-21,164.78,166.6,154.89,155.96,50724900
2022-06-22,157.28,159.67,154.36,154.77,47267800
2022-06-23,155.19,158.64,153.18,157.65,40499200
2022-06-24,160.61,169.07,160.18,168.98,68736000
2022-06-27,170.13,170.56,166.84,168.31,29174600
2022-06-28,168.72,170.11,159.5,159.57,27744500
2022-06-29,162.44,165.18,159.21,162.8,28595200
2022-06-30,161.03,164.08,157.39,160.13,35250600
2022-07-01,159.2,159.51,153.92,158.92,31423900
2022-07-05,157.04,167.08,155.93,167.02,28618600
2022-07-06,167.03,170.4,164.31,168.59,23085900
2022-07-07,168.27,171.52,166.62,171.0,24083400
2022-07-08,168.8,171.2,166.98,169.69,19249200
2022-07-11,165.91,166.33,160.79,161.75,21885600
2022-07-12,163.66,164.76,160.98,162.14,16639700
2022-07-13,159.05,163.84,158.5,162.36,16555100
2022-07-14,160.1,161.46,156.19,156.95,23765200
2022-07-15,159.43,163.84,158.71,163.56,23342800
2022-07-18,165.59,170.5,164.49,166.07,23574300
2022-07-19,169.19,175.27,168.33,174.56,25933700
2022-07-20,176.26,182.33,175.47,181.82,24784300
2022-07-21,179.38,182.57,177.63,181.9,27195800
2022-07-22,171.87,174.38,167.24,168.1,42583900
2022-07-25,167.83,169.39,163.67,165.49,26166300
2022-07-26,164.79,164.85,156.85,158.05,28468400
2022-07-27,161.46,169.68,160.9,168.4,43846600
2022-07-28,159.94,160.39,153.78,159.61,73214300
2022-07-29,156.6,159.03,154.09,158.0,42065400
2022-08-01,156.16,164.04,154.15,158.82,40596700
2022-08-02,157.21,161.11,156.91,159.08,27374500
2022-08-03,161.56,168.36,160.45,167.63,31721900
2022-08-04,167.13,170.96,165.64,169.39,23938200
2022-08-05,165.83,170.42,164.65,165.95,25832700
2022-08-08,166.83,176.28,165.97,169.07,27299100
2022-08-09,167.78,168.35,165.44,167.36,18655100
2022-08-10,174.77,179.23,172.74,177.1,30262100
2022-08-11,178.46,181.83,175.15,176.26,24079100
2022-08-12,179.56,180.2,177.67,179.25,21274000
2022-08-15,177.72,180.18,176.96,179.64,15878700
2022-08-16,178.2,179.73,175.81,178.23,21156700
2022-08-17,175.53,176.9,172.96,173.64,20118100
2022-08-18,173.13,174.54,170.67,173.45,18844500
2022-08-19,169.02,171.12,165.89,166.79,26240800
2022-08-22,164.34,164.34,161.13,161.92,19499700
2022-08-23,161.35,163.91,159.59,159.99,18111800
2022-08-24,159.49,164.31,158.66,162.13,20891500
2022-08-25,164.03,167.71,162.88,167.61,15550500
2022-08-26,167.31,169.73,160.55,160.66,24023600
2022-08-29,159.55,161.92,157.91,158.07,20052700
2022-08-30,159.24,160.54,154.83,156.07,19567900
2022-08-31,165.91,166.68,161.02,161.8,40953000
2022-09-01,162.45,166.2,159.24,164.21,30145700
2022-09-02,166.29,166.77,158.12,159.21,22634200
2022-09-06,158.99,160.57,156.6,157.44,19339800
2022-09-07,156.67,159.84,155.72,159.28,16831200
2022-09-08,157.61,161.1,156.65,160.94,22530800
2022-09-09,162.12,168.36,161.89,167.98,22086800
2022-09-12,166.23,170.2,166.12,167.79,23220400
2022-09-13,160.42,160.51,151.61,152.07,44444100
2022-09-14,152.27,152.47,148.02,150.42,43064200
2022-09-15,148.76,153.13,147.67,148.51,34606300
2022-09-16,147.02,147.55,143.29,145.28,40122800
2022-09-19,144.23,147.55,144.09,146.99,22169500
2022-09-20,144.77,147.81,144.21,145.08,23217400
2022-09-21,145.37,148.56,141.01,141.13,38338600
2022-09-22,140.57,143.58,139.89,141.83,34418500
2022-09-23,140.44,141.63,137.93,139.44,31710700
2022-09-26,139.15,141.25,135.25,135.42,30497000
2022-09-27,136.96,138.45,133.19,133.47,30826500
2022-09-28,133.69,141.04,133.34,140.63,32658500
2022-09-29,138.39,138.87,134.26,135.46,38985400
2022-09-30,135.11,140.01,134.56,134.74,33166400
2022-10-03,136.19,138.65,135.16,137.65,27723100
2022-10-04,139.52,141.4,138.37,139.31,34670700
2022-10-05,137.28,139.24,133.85,138.02,27979300
2022-10-06,136.76,140.47,135.65,138.11,36231100
2022-10-07,135.81,137.33,131.52,132.52,33214800
2022-10-10,132.62,135.17,130.96,132.86,24024000
2022-10-11,130.71,131.74,126.11,127.65,38481400
2022-10-12,127.43,128.77,125.37,126.62,34605200
2022-10-13,122.67,130.23,121.68,129.39,34325700
2022-10-14,130.09,130.88,125.64,125.88,23559400
2022-10-17,129.4,133.85,129.28,133.11,29612200
2022-10-18,136.14,136.88,130.49,131.88,25445000
2022-10-19,131.97,136.05,131.3,132.31,30691000
2022-10-20,132.01,135.82,130.4,130.62,26356300
2022-10-21,125.43,129.22,124.57,129.11,46348600
2022-10-24,126.37,132.55,123.71,128.82,63563400
2022-10-25,129.97,137.39,129.68,136.56,38433200
2022-10-26,130.77,134.61,127.64,128.92,82791500
2022-10-27,97.3,101.79,95.71,97.26,232316600
2022-10-28,98.89,100.15,96.83,98.51,95928300
2022-10-31,97.54,98.63,91.96,92.51,121361400
2022-11-01,93.68,96.81,92.9,94.54,110189600
2022-11-02,93.56,94.54,89.85,89.91,71821100
2022-11-03,89.46,89.83,87.8,88.29,60664000
2022-11-04,89.72,90.76,87.48,90.16,55638100
2022-11-07,94.12,96.21,92.45,96.05,81987300
2022-11-08,95.25,97.12,94.13,95.8,52088300
2022-11-09,101.01,104.17,100.04,100.77,107677300
2022-11-10,106.38,111.97,103.88,111.09,80671000
2022-11-11,108.47,114.1,108.06,112.24,59961700
2022-11-14,110.22,115.46,110.03,113.43,53395000
2022-11-15,115.26,117.92,113.62,116.27,50670500
2022-11-16,113.71,115.27,111.88,112.44,33287800
2022-11-17,109.64,111.55,109.04,110.68,35093800
2022-11-18,113.01,113.53,109.85,111.27,33357700
2022-11-21,110.75,111.59,108.43,109.1,24351100
2022-11-22,109.1,110.85,107.57,110.67,29029000
2022-11-23,110.95,111.89,109.96,111.46,21343100
2022-11-25,110.53,111.95,110.25,110.64,12007600
2022-11-28,110.01,111.26,107.63,108.03,23309400
2022-11-29,108.78,110.17,107.79,108.7,23899200
2022-11-30,108.75,117.34,108.62,117.28,43348600
2022-12-01,118.37,120.36,117.58,119.6,36551400
2022-12-02,117.01,123.18,116.79,122.63,39950500
2022-12-05,120.91,123.81,120.51,121.58,35474900
2022-12-06,119.08,119.71,112.95,113.33,43689200
2022-12-07,112.97,115.08,112.1,113.14,29461100
2022-12-08,115.58,116.53,113.8,114.53,30619400
2022-12-09,114.5,116.72,113.08,115.1,26033400
2022-12-12,114.38,114.92,112.36,113.91,24747100
2022-12-13,121.28,122.44,117.82,119.32,44701100
2022-12-14,118.56,123.28,118.56,120.75,36922000
2022-12-15,117.51,117.81,113.22,115.34,34531000
2022-12-16,119.4,122.45,118.0,118.6,67064000
2022-12-19,116.02,116.98,113.54,113.69,29769900
2022-12-20,112.47,116.52,111.68,116.28,28742500
2022-12-21,115.89,119.51,114.82,118.93,20392800
2022-12-22,116.39,117.8,113.59,116.31,23618100
2022-12-23,115.23,117.36,114.74,117.22,17796600
2022-12-27,117.11,117.78,115.24,116.07,21392300
2022-12-28,115.44,117.33,114.71,114.82,19612500
2022-12-29,115.59,120.19,114.97,119.43,22366200
2022-12-30,117.34,119.58,116.92,119.51,19583800
2023-01-03,121.97,125.49,121.43,123.87,35528500
2023-01-04,126.5,128.15,124.98,126.49,32397100
2023-01-05,125.26,127.63,123.68,126.06,25447100
2023-01-06,128.08,129.43,125.17,129.12,27584500
2023-01-09,130.25,132.03,128.38,128.57,26649100
2023-01-10,126.39,132.51,126.27,132.07,28684400
2023-01-11,130.05,132.92,129.44,131.97,25423000
2023-01-12,132.51,136.72,130.85,135.76,30757700
2023-01-13,134.03,136.44,133.9,136.03,22423800
2023-01-17,135.24,135.8,133.32,134.42,21147600
2023-01-18,134.87,136.3,131.88,132.1,20215500
2023-01-19,131.57,136.5,131.22,135.21,28625200
2023-01-20,134.95,138.97,133.68,138.4,28688600
2023-01-23,138.32,142.76,137.7,142.28,27470100
2023-01-24,140.71,143.99,140.38,142.15,21970200
2023-01-25,140.24,142.18,139.34,140.52,26622000
2023-01-26,143.4,146.49,142.31,146.28,25482100
2023-01-27,147.21,152.13,146.37,150.69,35771900
2023-01-30,148.37,150.07,145.93,146.04,28040100
2023-01-31,146.92,148.84,146.5,147.94,29842100
2023-02-01,147.0,152.51,146.04,152.06,55661000
2023-02-02,182.11,195.79,178.91,187.46,150475700
2023-02-03,182.2,195.41,181.62,185.24,76809700
2023-02-06,185.24,189.38,184.23,184.77,42483800
2023-02-07,184.29,192.44,183.12,190.29,47080700
2023-02-08,188.68,189.51,181.65,182.16,36139100
2023-02-09,184.84,185.36,176.04,176.69,37118800
2023-02-10,175.13,177.65,172.15,172.94,33433600
2023-02-13,176.98,179.74,174.6,178.19,31463200
2023-02-14,175.93,180.25,174.66,178.23,24034600
2023-02-15,175.2,176.95,174.11,175.93,25308900
2023-02-16,171.55,174.63,170.6,171.24,25827500
2023-02-17,169.04,171.98,168.52,171.68,24171300
2023-02-21,173.1,176.93,170.69,170.89,34592600
2023-02-22,169.88,171.56,168.51,169.93,22433200
2023-02-23,170.81,172.49,168.21,170.85,20017800
2023-02-24,167.47,169.54,166.5,169.21,19791300
2023-02-27,170.69,171.92,167.89,168.36,19277000
2023-02-28,170.71,176.32,170.68,173.73,46051100
2023-03-01,173.38,176.62,171.85,172.22,30998400
2023-03-02,171.18,173.8,170.24,173.32,17352000
2023-03-03,177.68,185.33,175.82,183.96,45877700
2023-03-06,186.7,188.34,183.36,183.62,33209400
2023-03-07,187.69,189.04,182.73,183.23,36701500
2023-03-08,181.6,183.97,180.08,183.69,19432400
2023-03-09,185.06,187.62,179.05,180.43,26582800
2023-03-10,179.75,183.49,177.56,178.26,25665000
2023-03-13,176.73,182.51,173.61,179.65,24728000
2023-03-14,186.28,192.97,185.27,192.67,41642600
2023-03-15,191.61,196.41,189.52,196.38,42123600
2023-03-16,196.88,204.33,194.73,203.51,50447100
2023-03-17,199.17,200.5,194.07,194.25,50141100
2023-03-20,197.1,197.98,192.3,196.44,25186300
2023-03-21,201.79,202.14,196.58,200.76,31827000
2023-03-22,201.1,205.93,198.28,198.42,28477800
2023-03-23,201.43,206.44,200.75,202.86,27389700
2023-03-24,203.76,206.14,202.14,204.58,27716400
2023-03-27,203.39,204.43,199.96,201.43,18527200
2023-03-28,198.76,199.64,196.53,199.29,19127300
2023-03-29,202.15,204.29,201.14,203.93,18851100
2023-03-30,201.97,206.65,201.41,206.4,22608300
2023-03-31,205.8,210.7,205.34,210.47,25440300
2023-04-03,207.39,212.01,206.76,211.59,17924600
2023-04-04,211.91,214.74,211.07,213.23,21026400
2023-04-05,212.66,213.7,208.48,210.01,19396600
2023-04-06,207.8,215.44,207.2,214.6,26104400
2023-04-10,213.22,214.16,209.2,213.26,16106100
2023-04-11,213.99,214.52,211.93,212.37,16710100
2023-04-12,213.35,215.34,211.11,212.52,18972200
2023-04-13,214.23,219.62,214.19,218.82,23310400
2023-04-14,216.37,220.57,216.04,219.95,21591200
2023-04-17,218.27,219.45,215.62,217.34,15481900
