date,open,high,low,close,volume
2022-07-14,276.82,281.29,273.7,280.42,63741800
2022-07-15,283.41,285.61,281.8,285.5,63818100
2022-07-18,288.29,289.7,281.91,283.09,59519600
2022-07-19,286.72,292.09,285.11,291.79,55172600
2022-07-20,292.21,297.6,291.43,296.42,67769400
2022-07-21,296.88,300.73,294.22,300.67,55049400
2022-07-22,299.75,301.82,293.57,295.4,57127700
2022-07-25,295.43,295.9,291.71,293.72,40582400
2022-07-26,292.02,292.27,287.14,287.95,50074100
2022-07-27,292.52,301.81,291.95,300.12,69304400
2022-07-28,299.9,303.63,296.15,303.05,55139900
2022-07-29,304.6,309.49,303.17,308.58,57501000
2022-08-01,306.81,311.86,305.71,308.39,46358800
2022-08-02,306.09,311.6,305.04,307.47,48676500
2022-08-03,309.16,316.67,309.1,315.85,53735700
2022-08-04,315.92,317.64,313.77,317.32,38973700
2022-08-05,312.23,316.77,311.44,314.73,53894000
2022-08-08,315.65,319.35,312.25,313.71,43878500
2022-08-09,311.82,312.07,308.54,310.16,39764200
2022-08-10,317.51,319.11,315.03,318.82,51459600
2022-08-11,321.15,323.15,316.31,317.01,45897700
2022-08-12,319.06,323.38,318.01,323.18,40928400
2022-08-15,322.23,326.29,322.21,325.79,38266600
2022-08-16,324.82,327.12,321.98,325.03,41186900
2022-08-17,321.89,324.2,319.24,321.32,47842200
2022-08-18,321.28,323.28,319.66,322.1,41937200
2022-08-19,319.05,319.71,315.05,315.82,51770600
2022-08-22,311.55,311.79,306.69,307.5,51098900
2022-08-23,307.27,310.08,306.49,307.25,39497100
2022-08-24,306.77,309.96,306.16,308.14,38057100
2022-08-25,309.92,313.61,308.87,313.59,38098300
2022-08-26,313.29,314.5,300.65,300.73,69047700
2022-08-29,297.97,300.52,296.66,297.77,48321900
2022-08-30,299.42,300.04,291.93,294.45,51184500
2022-08-31,297.36,298.26,292.63,292.74,50044000
2022-09-01,290.25,293.24,286.56,292.87,57990700
2022-09-02,295.74,297.12,287.12,288.73,64666800
2022-09-06,289.21,290.13,284.52,286.66,57005400
2022-09-07,287.14,293.45,286.87,292.45,49260400
2022-09-08,290.37,295.28,289.0,293.96,55649800
2022-09-09,296.22,300.89,293.96,300.39,56125200
2022-09-12,301.77,304.29,301.46,303.96,45905700
2022-09-13,295.22,296.41,286.4,287.29,79562200
2022-09-14,288.44,290.45,286.67,289.57,54907200
2022-09-15,287.66,290.06,283.15,284.75,65299400
2022-09-16,281.44,283.4,279.39,283.01,79920400
2022-09-19,280.36,285.37,280.3,285.21,52613800
2022-09-20,282.7,285.23,280.64,282.94,51271100
2022-09-21,283.78,288.05,277.74,277.87,82931000
2022-09-22,276.34,277.35,273.23,274.45,62757100
2022-09-23,271.98,272.28,266.56,269.98,74815200
2022-09-26,269.51,273.88,268.07,268.87,71176700
2022-09-27,272.24,274.59,266.65,268.97,69780100
2022-09-28,268.96,275.61,267.48,274.33,79652100
2022-09-29,270.33,270.71,263.45,266.42,81216000
2022-09-30,265.59,269.67,261.74,261.9,78482400
2022-10-03,263.67,269.64,262.16,268.04,61267400
2022-10-04,273.39,277.18,273.39,276.47,66696900
2022-10-05,272.7,278.12,269.9,276.32,55766300
2022-10-06,275.32,278.48,273.83,274.15,53489400
2022-10-07,269.5,269.63,262.37,263.7,71354700
2022-10-10,263.9,264.29,258.35,261.07,60393000
2022-10-11,259.39,262.26,255.79,257.48,66522500
2022-10-12,258.12,260.04,256.7,257.39,50580200
2022-10-13,250.04,264.75,249.16,263.43,112894100
2022-10-14,265.76,266.36,254.92,255.51,77244300
2022-10-17,261.49,264.82,261.39,263.95,64576500
2022-10-18,270.98,271.65,263.35,266.04,69781000
2022-10-19,264.52,268.19,262.69,265.06,53115400
2022-10-20,264.17,269.33,262.55,263.71,60605500
2022-10-21,262.61,270.43,261.47,269.9,77897700
2022-10-24,270.16,273.8,266.52,272.87,63963600
2022-10-25,273.81,278.89,272.33,278.51,59014500
2022-10-26,272.88,278.28,271.87,272.36,63492400
2022-10-27,271.24,272.7,266.88,267.4,57760300
2022-10-28,266.77,276.05,266.6,275.58,62651300
2022-10-31,273.33,274.15,270.45,272.38,47742000
2022-11-01,275.85,276.41,269.23,269.59,45895900
2022-11-02,269.56,272.63,260.28,260.35,79803100
2022-11-03,257.73,259.2,254.88,255.27,70038900
2022-11-04,260.2,261.26,253.88,259.37,78313200
2022-11-07,260.42,262.76,258.28,262.22,47333800
2022-11-08,263.74,267.38,260.19,264.13,63213800
2022-11-09,262.39,263.17,257.75,258.04,64862100
2022-11-10,270.47,277.37,268.36,277.08,99256700
2022-11-11,276.89,282.85,275.55,282.18,66961800
2022-11-14,280.13,283.41,278.74,279.72,55290700
2022-11-15,286.35,287.38,280.23,283.59,73985400
2022-11-16,281.63,283.67,278.89,279.72,48859800
2022-11-17,275.25,280.58,275.09,279.1,55462100
2022-11-18,282.12,282.21,276.66,279.11,53588600
2022-11-21,277.72,278.87,275.4,276.24,40083500
2022-11-22,276.97,280.37,274.83,280.21,41873400
2022-11-23,280.23,283.65,280.06,283.03,46390000
2022-11-25,281.43,282.14,280.68,281.17,15498800
2022-11-28,279.19,281.2,276.11,277.04,38714200
2022-11-29,277.27,277.67,273.57,274.94,35618900
2022-11-30,275.21,287.58,274.35,287.48,74718100
2022-12-01,287.8,289.82,285.05,287.83,51547300
2022-12-02,282.75,287.56,282.58,286.68,53583200
2022-12-05,284.56,285.83,280.41,281.87,41482100
2022-12-06,281.71,281.85,274.64,276.03,53937600
2022-12-07,274.84,276.9,273.19,274.9,45614300
2022-12-08,276.26,279.13,274.18,278.16,42594900
2022-12-09,277.14,279.91,275.94,276.38,47860500
2022-12-12,276.56,279.91,275.52,279.85,35732500
2022-12-13,290.7,290.93,280.18,282.86,80667700
2022-12-14,282.27,285.57,277.51,280.76,64984400
2022-12-15,276.67,277.33,270.14,271.34,60554100
2022-12-16,270.66,272.2,267.14,268.75,68300400
2022-12-19,269.02,269.11,263.73,264.97,44167900
2022-12-20,263.8,266.51,262.22,264.77,51064200
2022-12-21,265.81,269.91,264.96,268.61,46394700
2022-12-22,265.59,265.72,257.81,262.04,60278400
2022-12-23,260.77,263.29,258.86,262.62,39373600
2022-12-27,262.02,262.12,258.37,258.91,38009000
2022-12-28,258.51,260.77,255.13,255.49,47139000
2022-12-29,258.3,262.66,257.61,261.72,45893600
2022-12-30,258.95,261.69,257.64,261.56,37858300
2023-01-03,263.89,265.37,257.49,259.8,42335300
2023-01-04,261.92,262.71,257.88,261.03,47754900
2023-01-05,259.36,259.53,256.63,256.95,45396700
2023-01-06,258.69,265.16,255.73,264.04,54659700
2023-01-09,266.03,270.41,265.14,265.75,45568700
2023-01-10,264.72,268.11,264.21,268.0,35247800
2023-01-11,269.07,272.74,268.28,272.63,44077000
2023-01-12,273.19,275.14,268.89,274.11,60600000
2023-01-13,271.6,276.24,271.27,275.99,44802900
2023-01-17,275.8,277.84,274.63,276.55,36269700
2023-01-18,278.1,279.65,272.75,272.96,47754500
2023-01-19,271.33,272.47,269.04,270.28,44150400
2023-01-20,271.89,278.01,270.83,277.67,60613600
2023-01-23,278.52,285.07,277.72,283.84,52799900
2023-01-24,282.22,284.42,281.7,283.26,44875100
2023-01-25,278.74,283.25,276.2,282.63,50872000
2023-01-26,286.06,288.32,283.41,288.14,51596300
2023-01-27,286.83,292.98,286.71,291.01,56441900
2023-01-30,287.74,289.17,284.76,285.13,49405800
2023-01-31,285.17,289.5,285.06,289.4,46705100
2023-02-01,289.2,298.06,287.12,295.59,67562200
2023-02-02,302.12,308.12,301.3,306.2,83070600
2023-02-03,299.54,306.86,299.15,300.76,76170800
2023-02-06,298.13,300.49,296.87,298.21,40802300
2023-02-07,298.09,305.52,296.97,304.39,67584000
2023-02-08,303.08,304.02,298.29,298.98,56720900
2023-02-09,303.37,303.52,294.88,296.34,49137800
2023-02-10,294.18,296.23,291.99,294.39,50050100
2023-02-13,295.8,299.7,294.62,299.11,39636700
2023-02-14,297.53,302.27,295.58,301.32,64079100
2023-02-15,299.5,303.79,298.81,303.63,43100600
2023-02-16,298.99,302.97,297.78,297.93,59498600
2023-02-17,295.74,296.58,292.82,295.83,58230700
2023-02-21,292.0,293.44,288.69,288.82,46526700
2023-02-22,289.4,291.11,287.38,289.04,51389200
2023-02-23,292.69,292.85,287.37,291.56,69294400
2023-02-24,286.59,287.78,284.91,286.68,74332000
2023-02-27,289.84,291.24,288.14,288.73,48995000
2023-02-28,288.11,290.88,287.77,288.36,48243100
2023-03-01,288.07,288.72,285.06,286.04,58287000
2023-03-02,283.55,289.22,283.26,288.41,53565900
2023-03-03,290.16,294.61,289.65,294.37,60511500
2023-03-06,295.61,298.62,294.51,294.71,56736300
2023-03-07,294.76,295.68,290.48,291.09,65955800
2023-03-08,291.51,293.14,289.66,292.55,50876300
2023-03-09,293.05,295.65,286.66,287.48,71456700
2023-03-10,287.64,289.14,282.29,283.44,98593600
2023-03-13,281.65,289.25,280.14,285.54,97123600
2023-03-14,289.1,292.65,288.25,292.1,73602500
2023-03-15,289.49,293.97,288.05,293.64,83631500
2023-03-16,292.72,301.74,291.93,301.38,98198100
2023-03-17,301.29,303.67,298.0,299.95,89923700
2023-03-20,299.33,301.34,297.12,301.02,56359500
2023-03-21,302.95,305.77,301.44,305.32,49757000
2023-03-22,305.25,310.15,301.0,301.16,75791900
2023-03-23,304.9,309.06,302.04,304.74,74576000
2023-03-24,304.31,305.96,301.98,305.86,57195200
2023-03-27,306.56,307.64,302.91,303.76,50287400
2023-03-28,303.18,303.21,299.84,302.15,48585900
2023-03-29,305.85,308.28,305.03,307.66,53274300
2023-03-30,310.14,311.2,307.75,310.57,58354800
2023-03-31,310.8,315.97,310.49,315.73,62138100
2023-04-03,313.61,315.23,312.28,314.97,47126800
2023-04-04,315.41,316.42,312.68,313.9,45875400
2023-04-05,312.95,313.89,308.99,310.81,62795700
2023-04-06,309.15,313.39,307.76,312.9,46916500
2023-04-10,309.97,312.77,308.18,312.72,45134700
2023-04-11,312.68,312.74,310.21,310.72,40113600
2023-04-12,312.67,313.26,307.51,307.97,62813300
2023-04-13,309.73,314.47,308.55,314.0,54613800
2023-04-14,312.45,315.17,310.5,313.41,56278300
2023-04-17,313.0,314.03,310.92,313.68,43007000
